old_name,new_name
cma_171419_david-lucas-british-18021881-john-constable-britis_salisbury-cathedral-from-the-meadows-small-plate.jpg,museum_cma_099_david-lucas-british-18021881-john-constable-britis_salisbury-cathedral-from-the-meadows-small-plate.jpg
cma_102054_felix-hilaire-buhot-french-18471898_the-storm-after-constable.jpg,museum_cma_100_felix-hilaire-buhot-french-18471898_the-storm-after-constable.jpg
cma_117916_john-constable-british-17761837_hampstead-heath.jpg,museum_cma_101_john-constable-british-17761837_hampstead-heath.jpg
cma_119714_john-constable-british-17761837_hampstead-heath.jpg,museum_cma_102_john-constable-british-17761837_hampstead-heath.jpg
cma_131338_joseph-mallord-william-turner-british-17751851_fluelen-from-the-lake-of-lucerne.jpg,museum_cma_103_joseph-mallord-william-turner-british-17751851_fluelen-from-the-lake-of-lucerne.jpg
cma_111702_antonio-canaletto-italian-16971768_capriccio-a-palace-with-a-courtyard-by-the-lagoon.jpg,museum_cma_104_antonio-canaletto-italian-16971768_capriccio-a-palace-with-a-courtyard-by-the-lagoon.jpg
cma_109295_jean-auguste-dominique-ingres-french-17801867_madame-desire-raoul-rochette.jpg,museum_cma_105_jean-auguste-dominique-ingres-french-17801867_madame-desire-raoul-rochette.jpg
cma_142298_jean-auguste-dominique-ingres-french-17801867_antiochus-and-stratonice.jpg,museum_cma_106_jean-auguste-dominique-ingres-french-17801867_antiochus-and-stratonice.jpg
cma_162888_jean-auguste-dominique-ingres-french-17801867_study-of-hands.jpg,museum_cma_107_jean-auguste-dominique-ingres-french-17801867_study-of-hands.jpg
cma_122918_jean-auguste-dominique-ingres-french-17801867_odalisque.jpg,museum_cma_108_jean-auguste-dominique-ingres-french-17801867_odalisque.jpg
cma_123163_jean-auguste-dominique-ingres-french-17801867_charles-thevenin-after-ingres.jpg,museum_cma_109_jean-auguste-dominique-ingres-french-17801867_charles-thevenin-after-ingres.jpg
